3916973260,1106407,39.741437,-104.831574,0.0,0.0,0,23,20,NULL,198511,0,3,2011-11-16 21:50:44.000,2011-11-16 22:11:00.623,2011-11-16 14:50:44.000,2011-11-16 15:11:00.623,1,0,0,1,1
3917032902,1106407,39.739479,-104.829675,0.0,0.0,0,23,21,NULL,198511,0,3,2011-11-16 22:20:05.000,2011-11-16 22:25:31.957,2011-11-16 15:20:05.000,2011-11-16 15:25:31.957,1,0,0,1,1
3917092425,1108307,33.428638,-112.127531,0.0,0.0,0,23,13,NULL,198149,0,3,2011-11-16 22:36:18.000,2011-11-16 22:39:24.907,2011-11-16 15:36:18.000,2011-11-16 15:39:24.907,1,0,0,1,1
3917258068,1106407,39.740879,-104.831832,0.0,0.0,0,23,18,NULL,198511,0,3,2011-11-16 22:49:26.000,2011-11-16 23:18:53.590,2011-11-16 15:49:26.000,2011-11-16 16:18:53.590,1,0,0,1,1
3919932146,1106407,39.749661,-104.991144,0.0,0.0,0,23,16,NULL,198511,0,3,2011-11-17 12:56:05.000,2011-11-17 13:12:22.097,2011-11-17 05:56:05.000,2011-11-17 06:12:22.097,1,0,0,1,1
3920037581,1106407,39.750991,-104.98829,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 13:34:51.000,2011-11-17 13:42:43.480,2011-11-17 06:34:51.000,2011-11-17 06:42:43.480,1,0,0,1,1
3920155109,1106407,39.750927,-104.988065,0.0,0.0,0,23,18,NULL,198511,0,3,2011-11-17 14:04:06.000,2011-11-17 14:13:06.410,2011-11-17 07:04:06.000,2011-11-17 07:13:06.410,1,0,0,1,1
3920268111,1106407,39.75112,-104.987593,0.0,0.0,0,23,17,NULL,198511,0,3,2011-11-17 14:28:05.000,2011-11-17 14:43:27.070,2011-11-17 07:28:05.000,2011-11-17 07:43:27.070,1,0,0,1,1
3920376697,1106407,39.751233,-104.988242,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 14:57:21.000,2011-11-17 15:13:47.663,2011-11-17 07:57:21.000,2011-11-17 08:13:47.663,1,0,0,1,1
3920496208,1106407,39.750836,-104.987764,0.0,0.0,0,23,17,NULL,198511,0,3,2011-11-17 15:20:24.000,2011-11-17 15:44:25.897,2011-11-17 08:20:24.000,2011-11-17 08:44:25.897,1,0,0,1,1
3920620998,1106407,39.749682,-104.988955,0.0,0.0,0,23,20,NULL,198511,0,3,2011-11-17 15:49:36.000,2011-11-17 16:16:42.730,2011-11-17 08:49:36.000,2011-11-17 09:16:42.730,1,0,0,1,1
3920809621,1106407,39.748406,-104.986,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 16:49:09.000,2011-11-17 17:05:16.010,2011-11-17 09:49:09.000,2011-11-17 10:05:16.010,1,0,0,1,1
3920898090,1106407,39.750047,-104.987196,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 17:20:46.000,2011-11-17 17:26:37.187,2011-11-17 10:20:46.000,2011-11-17 10:26:37.187,1,0,0,1,1
3921059439,1106407,39.75126,-104.987432,0.0,0.0,0,23,17,NULL,198511,0,3,2011-11-17 17:50:09.000,2011-11-17 18:06:41.970,2011-11-17 10:50:09.000,2011-11-17 11:06:41.970,1,0,0,1,1
3921346162,1109683,39.727372,-104.986777,0.0,0.0,0,23,18,NULL,188928,0,3,2011-11-17 18:44:14.000,2011-11-17 19:13:45.283,2011-11-17 11:44:14.000,2011-11-17 12:13:45.283,1,0,0,1,1
3921346163,1109683,39.727109,-104.987056,0.0,0.0,0,23,21,NULL,188928,0,3,2011-11-17 19:13:31.000,2011-11-17 19:13:45.283,2011-11-17 12:13:31.000,2011-11-17 12:13:45.283,1,0,0,1,1
3921432085,1106407,39.749736,-104.986708,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 19:18:07.000,2011-11-17 19:33:34.277,2011-11-17 12:18:07.000,2011-11-17 12:33:34.277,1,0,0,1,1
3921477413,1109683,39.726594,-104.989358,0.0,0.0,0,23,21,NULL,188928,0,3,2011-11-17 19:42:47.000,2011-11-17 19:44:22.320,2011-11-17 12:42:47.000,2011-11-17 12:44:22.320,1,0,0,1,1
3921518488,1106407,39.750235,-104.987148,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 19:47:23.000,2011-11-17 19:54:35.253,2011-11-17 12:47:23.000,2011-11-17 12:54:35.253,1,0,0,1,1
3921657503,1106407,39.74979,-104.987781,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 20:16:40.000,2011-11-17 20:28:32.740,2011-11-17 13:16:40.000,2011-11-17 13:28:32.740,1,0,0,1,1
3921725745,1109683,39.726379,-104.988821,0.0,0.0,0,23,22,NULL,188928,0,3,2011-11-17 20:13:46.000,2011-11-17 20:44:26.450,2011-11-17 13:13:46.000,2011-11-17 13:44:26.450,1,0,0,1,1
3921725746,1109683,39.730236,-104.980077,0.0,0.0,0,23,23,NULL,188928,0,3,2011-11-17 20:43:01.000,2011-11-17 20:44:26.450,2011-11-17 13:43:01.000,2011-11-17 13:44:26.450,1,0,0,1,1
3921851222,1109683,39.72778,-104.987019,0.0,0.0,0,23,19,NULL,188928,0,3,2011-11-17 21:14:31.000,2011-11-17 21:15:03.723,2011-11-17 14:14:31.000,2011-11-17 14:15:03.723,1,0,0,1,1
3922076170,1109683,39.727152,-104.988301,0.0,0.0,0,23,22,NULL,188928,0,3,2011-11-17 21:43:42.000,2011-11-17 22:09:00.993,2011-11-17 14:43:42.000,2011-11-17 15:09:00.993,1,0,0,1,1
3922293919,1106407,39.75009,-104.987679,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-17 20:48:24.000,2011-11-17 22:57:48.417,2011-11-17 13:48:24.000,2011-11-17 15:57:48.417,1,0,0,1,1
3922537446,1106407,39.742178,-104.985871,0.0,0.0,0,23,18,NULL,198511,0,3,2011-11-17 23:41:08.000,2011-11-17 23:58:20.340,2011-11-17 16:41:08.000,2011-11-17 16:58:20.340,1,0,0,1,1
3923628532,1109683,39.740874,-104.841665,0.0,0.0,0,23,16,NULL,188928,0,3,2011-11-18 05:11:32.000,2011-11-18 05:14:38.303,2011-11-17 22:11:32.000,2011-11-17 22:14:38.303,1,0,0,1,1
3923720468,1109683,39.740381,-104.841884,0.0,0.0,0,23,18,NULL,188928,0,3,2011-11-18 05:40:43.000,2011-11-18 05:44:59.790,2011-11-17 22:40:43.000,2011-11-17 22:44:59.790,1,0,0,1,1
3923809487,1109683,39.741067,-104.843601,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-18 06:09:59.000,2011-11-18 06:15:16.587,2011-11-17 23:09:59.000,2011-11-17 23:15:16.587,1,0,0,1,1
3923897179,1109683,39.738975,-104.841606,0.0,0.0,0,23,16,NULL,188928,0,3,2011-11-18 06:41:28.000,2011-11-18 06:45:36.257,2011-11-17 23:41:28.000,2011-11-17 23:45:36.257,1,0,0,1,1
3923977518,1109683,39.742709,-104.840779,0.0,0.0,0,23,15,NULL,188928,0,3,2011-11-18 07:10:45.000,2011-11-18 07:15:55.607,2011-11-18 00:10:45.000,2011-11-18 00:15:55.607,1,0,0,1,1
3924056572,1109683,39.741148,-104.842131,0.0,0.0,0,23,16,NULL,188928,0,3,2011-11-18 07:40:00.000,2011-11-18 07:46:15.260,2011-11-18 00:40:00.000,2011-11-18 00:46:15.260,1,0,0,1,1
3924273588,1109683,39.740305,-104.841251,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-18 08:41:42.000,2011-11-18 08:59:33.247,2011-11-18 01:41:42.000,2011-11-18 01:59:33.247,1,0,0,1,1
3924366910,1109683,39.741271,-104.842196,0.0,0.0,0,23,15,NULL,188928,0,3,2011-11-18 09:10:58.000,2011-11-18 09:29:53.420,2011-11-18 02:10:58.000,2011-11-18 02:29:53.420,1,0,0,1,1
3924461102,1109683,39.741067,-104.843102,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-18 09:40:14.000,2011-11-18 10:00:13.560,2011-11-18 02:40:14.000,2011-11-18 03:00:13.560,1,0,0,1,1
3924554639,1109683,39.739796,-104.840897,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-18 10:09:44.000,2011-11-18 10:30:35.450,2011-11-18 03:09:44.000,2011-11-18 03:30:35.450,1,0,0,1,1
3925153975,1106407,39.749961,-104.98954,0.0,0.0,3,23,15,NULL,198511,0,3,2011-11-18 13:04:22.000,2011-11-18 13:35:43.517,2011-11-18 06:04:22.000,2011-11-18 06:35:43.517,1,0,0,1,1
3925153976,1106407,39.749961,-104.988129,0.0,0.0,0,23,17,NULL,198511,0,3,2011-11-18 13:33:23.000,2011-11-18 13:35:43.517,2011-11-18 06:33:23.000,2011-11-18 06:35:43.517,1,0,0,1,1
3925321635,1106407,39.749806,-104.987502,0.0,0.0,0,23,17,NULL,198511,0,3,2011-11-18 14:04:53.000,2011-11-18 14:22:55.520,2011-11-18 07:04:53.000,2011-11-18 07:22:55.520,1,0,0,1,1
3925587325,1106407,39.74861,-104.98623,0.0,0.0,0,23,20,NULL,198511,0,3,2011-11-18 15:05:16.000,2011-11-18 15:35:17.807,2011-11-18 08:05:16.000,2011-11-18 08:35:17.807,1,0,0,1,1
3926006094,1106407,39.749961,-104.987249,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-18 17:03:33.000,2011-11-18 17:25:17.137,2011-11-18 10:03:33.000,2011-11-18 10:25:17.137,1,0,0,1,1
3926297170,1106407,39.749693,-104.989358,0.0,0.0,1,23,15,NULL,198511,0,3,2011-11-18 18:03:03.000,2011-11-18 18:33:15.890,2011-11-18 11:03:03.000,2011-11-18 11:33:15.890,1,0,0,1,1
3926427336,1106407,39.749902,-104.98822,0.0,0.0,0,23,17,NULL,198511,0,3,2011-11-18 19:01:49.000,2011-11-18 19:04:04.187,2011-11-18 12:01:49.000,2011-11-18 12:04:04.187,1,0,0,1,1
3926657906,1106407,39.749672,-104.988864,0.0,0.0,0,23,20,NULL,198511,0,3,2011-11-18 19:31:05.000,2011-11-18 19:58:48.090,2011-11-18 12:31:05.000,2011-11-18 12:58:48.090,1,0,0,1,1
3926718521,1106407,39.75031,-104.986987,0.0,0.0,0,23,20,NULL,198511,0,3,2011-11-18 20:00:23.000,2011-11-18 20:12:32.377,2011-11-18 13:00:23.000,2011-11-18 13:12:32.377,1,0,0,1,1
3926846807,1106407,39.750546,-104.987174,0.0,0.0,0,23,18,NULL,198511,0,3,2011-11-18 20:32:11.000,2011-11-18 20:42:58.093,2011-11-18 13:32:11.000,2011-11-18 13:42:58.093,1,0,0,1,1
